id,day,scenario_label,area,area_label,group_size,arrival_time,hour,stay_duration_minutes,seating_preference,seating_preference_label,result_level,result_label,score,candidate_count,top_store_name,top_store_category,top_store_total_seats,top_store_free_seats,top_store_occupied_seats,top_store_occupancy_ratio,top_store_max_contiguous,top_store_max_open_contiguous,top_store_max_split,top_store_available_tables,plan_kind,plan_table_count,occupancy_blocked,blocked_store_count,blocked_store_names,top_reason
req-00297,9,MT 뒤풀이,campus_nearby,캠퍼스 주변,9,21:06,21시대,178,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,42.4,1,넓은홀식당,식당형 술집,48,16,32,0.6667,18,12,48,4,together_combined,3,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00304,9,동아리 소모임,food_street,먹자골목,7,21:23,21시대,114,together,붙어 앉기 선호,inquiry_recommended,문의 권장,31.63,1,큰마당호프,호프,54,6,48,0.8889,18,6,54,2,together_combined,2,true,2,큰마당호프 | 반칸라운지,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00275,9,조모임 뒤풀이,station,역 앞,5,21:45,21시대,105,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,82.3,2,조용한룸,이자카야,30,18,12,0.4,10,8,30,5,together_combined,2,true,1,작은잔,현재 빈 테이블 기준으로 2개 테이블 결합 배정이 가능합니다.
req-00284,9,학생회 행사 후 모임,front_gate,정문,13,22:13,22시대,138,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,25.9,1,긴테이블집,한식주점,30,0,30,1,10,0,30,0,split,2,true,2,긴테이블집 | 강의끝포차,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00276,9,과 행사 뒤풀이,front_gate,정문,10,22:28,22시대,140,together,붙어 앉기 선호,inquiry_recommended,문의 권장,35,1,긴테이블집,한식주점,30,10,20,0.6667,10,10,30,1,together_single,1,true,1,강의끝포차,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00291,9,친구 모임,food_street,먹자골목,4,22:36,22시대,131,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,85.6,2,반칸라운지,라운지,40,22,18,0.45,20,12,40,5,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00299,9,조모임 뒤풀이,front_gate,정문,8,22:43,22시대,93,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,80.6,1,긴테이블집,한식주점,30,14,16,0.5333,10,10,30,2,together_single,1,true,1,강의끝포차,현재 빈 테이블 기준으로 10인 긴 테이블 1개 배정이 가능합니다.
req-00298,9,조모임 뒤풀이,back_gate,후문,7,23:07,23시대,102,split_ok,일부 분리 가능,split_only,분리 착석 가능,53.3,2,둥근테이블,술집,30,14,16,0.5333,4,4,30,5,split,2,true,1,골목분식포차,붙어 앉기는 어렵지만 현재 빈 테이블 2개로 분리 착석은 가능합니다.
req-00305,9,친구 모임,front_gate,정문,2,23:31,23시대,112,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,83.8,2,긴테이블집,한식주점,30,14,16,0.5333,10,6,30,3,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00274,9,학생회 행사 후 모임,front_gate,정문,13,23:44,23시대,122,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,긴테이블집,한식주점,30,0,30,1,10,0,30,0,none,0,true,2,긴테이블집 | 강의끝포차,붙어 앉기 선호 요청이지만 이 매장의 최대 붙여 앉기 가능 인원은 10명입니다.
req-00290,9,친구 모임,food_street,먹자골목,4,23:46,23시대,85,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,82.56,2,큰마당호프,호프,54,16,38,0.7037,18,12,54,6,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00277,9,친구 모임,front_gate,정문,3,23:48,23시대,105,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,46.6,2,긴테이블집,한식주점,30,6,24,0.8,10,6,30,1,together_single,1,true,1,강의끝포차,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00273,9,과 행사 뒤풀이,back_gate,후문,12,23:58,23시대,166,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,후문마당,고깃집,36,0,36,1,12,0,36,0,none,0,true,3,후문마당 | 둥근테이블 | 골목분식포차,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00302,9,친구 모임,back_gate,후문,3,00:09(+1),24시대(0시대),101,together,붙어 앉기 선호,inquiry_recommended,문의 권장,35.2,1,후문마당,고깃집,36,0,36,1,12,0,36,0,together_single,1,true,3,후문마당 | 둥근테이블 | 골목분식포차,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00282,9,친구 모임,station,역 앞,5,00:39(+1),24시대(0시대),150,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,조용한룸,이자카야,30,4,26,0.8667,10,4,30,1,none,0,true,2,조용한룸 | 작은잔,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00294,9,친구 모임,back_gate,후문,6,01:01(+1),25시대(1시대),103,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,85.07,1,후문마당,고깃집,36,14,22,0.6111,12,8,36,3,together_single,1,false,0,,현재 빈 테이블 기준으로 6인 긴 테이블 1개 배정이 가능합니다.
req-00288,9,소규모 술자리,front_gate,정문,3,01:07(+1),25시대(1시대),83,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,87.95,2,강의끝포차,포차,34,18,16,0.4706,8,8,34,5,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00295,9,동아리 전체 모임,food_street,먹자골목,9,01:17(+1),25시대(1시대),132,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,36.08,1,큰마당호프,호프,54,8,46,0.8519,18,8,54,4,together_combined,4,true,2,큰마당호프 | 반칸라운지,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00322,10,과 행사 뒤풀이,back_gate,후문,14,18:13,18시대,145,split_ok,일부 분리 가능,split_only,분리 착석 가능,60,2,후문마당,고깃집,36,36,0,0,12,12,36,8,split,3,true,1,골목분식포차,붙어 앉기는 어렵지만 현재 빈 테이블 3개로 분리 착석은 가능합니다.
req-00338,10,소규모 술자리,campus_nearby,캠퍼스 주변,4,18:27,18시대,97,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,93,1,넓은홀식당,식당형 술집,48,44,4,0.0833,18,18,48,10,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00332,10,조모임 뒤풀이,food_street,먹자골목,7,18:39,18시대,92,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,46.72,2,큰마당호프,호프,54,10,44,0.8148,18,10,54,3,together_combined,2,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00313,10,소규모 술자리,campus_nearby,캠퍼스 주변,2,19:26,19시대,126,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,86.5,1,넓은홀식당,식당형 술집,48,18,30,0.625,18,12,48,4,together_single,1,false,0,,현재 빈 테이블 기준으로 2인 테이블 1개 배정이 가능합니다.
req-00312,10,친구 모임,food_street,먹자골목,2,19:37,19시대,116,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,48.8,2,반칸라운지,라운지,40,4,36,0.9,20,4,40,2,together_single,1,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00336,10,과 행사 뒤풀이,station,역 앞,9,19:37,19시대,151,split_ok,일부 분리 가능,split_only,분리 착석 가능,55.6,2,조용한룸,이자카야,30,20,10,0.3333,10,8,30,6,split,3,true,1,조용한룸,붙어 앉기는 어렵지만 현재 빈 테이블 3개로 분리 착석은 가능합니다.
req-00325,10,친구 모임,food_street,먹자골목,2,19:47,19시대,117,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,83.4,2,반칸라운지,라운지,40,10,30,0.75,20,6,40,3,together_single,1,false,0,,현재 좌석 점유율이 높습니다.
req-00316,10,친구 모임,campus_nearby,캠퍼스 주변,8,20:04,20시대,126,any,같은 매장이면 괜찮음,split_only,분리 착석 가능,51.7,1,넓은홀식당,식당형 술집,48,12,36,0.75,18,6,48,3,split,2,false,0,,현재 좌석 점유율이 높습니다.
req-00321,10,조모임 뒤풀이,front_gate,정문,6,20:04,20시대,95,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,48.6,2,긴테이블집,한식주점,30,10,20,0.6667,10,10,30,1,together_single,1,true,1,강의끝포차,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00333,10,조모임 뒤풀이,front_gate,정문,7,20:12,20시대,101,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,30.7,1,긴테이블집,한식주점,30,0,30,1,10,0,30,0,split,2,true,2,긴테이블집 | 강의끝포차,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00311,10,소규모 술자리,back_gate,후문,4,20:38,20시대,83,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,87.67,3,후문마당,고깃집,36,26,10,0.2778,12,12,36,6,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00319,10,소규모 술자리,back_gate,후문,2,20:47,20시대,100,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,85.97,3,골목분식포차,분식포차,14,10,4,0.2857,4,4,14,4,together_single,1,false,0,,현재 빈 테이블 기준으로 2인 테이블 1개 배정이 가능합니다.
req-00324,10,소규모 술자리,front_gate,정문,4,21:01,21시대,122,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,85.4,2,긴테이블집,한식주점,30,16,14,0.4667,10,6,30,3,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00331,10,과 행사 뒤풀이,back_gate,후문,12,21:20,21시대,112,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,76.57,1,후문마당,고깃집,36,20,16,0.4444,12,12,36,4,together_combined,2,true,2,둥근테이블 | 골목분식포차,현재 빈 테이블 기준으로 2개 테이블 결합 배정이 가능합니다.
req-00339,10,소규모 술자리,back_gate,후문,4,21:25,21시대,126,together,붙어 앉기 선호,inquiry_recommended,문의 권장,39,2,둥근테이블,술집,30,6,24,0.8,4,4,30,2,together_single,1,true,2,골목분식포차 | 후문마당,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00335,10,조모임 뒤풀이,station,역 앞,5,21:37,21시대,103,split_ok,일부 분리 가능,split_only,분리 착석 가능,52.77,2,작은잔,바,18,10,8,0.4444,4,4,18,4,split,2,false,0,,붙어 앉기는 어렵지만 현재 빈 테이블 2개로 분리 착석은 가능합니다.
req-00323,10,조모임 뒤풀이,food_street,먹자골목,8,21:42,21시대,136,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,86.8,2,반칸라운지,라운지,40,26,14,0.35,20,12,40,6,together_single,1,false,0,,현재 빈 테이블 기준으로 8인 긴 테이블 1개 배정이 가능합니다.
req-00329,10,소규모 술자리,food_street,먹자골목,3,21:46,21시대,106,together,붙어 앉기 선호,together_likely,같이 앉기 가능성 높음,86.4,2,반칸라운지,라운지,40,26,14,0.35,20,12,40,7,together_single,1,false,0,,현재 빈 테이블 기준으로 4인 테이블 1개 배정이 가능합니다.
req-00315,10,조모임 뒤풀이,front_gate,정문,8,22:18,22시대,117,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,긴테이블집,한식주점,30,0,30,1,10,0,30,0,none,0,true,2,긴테이블집 | 강의끝포차,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00340,10,친구 모임,front_gate,정문,3,22:20,22시대,91,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,40.2,2,긴테이블집,한식주점,30,0,30,1,10,0,30,0,together_single,1,true,2,긴테이블집 | 강의끝포차,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00314,10,동아리 소모임,food_street,먹자골목,7,22:25,22시대,94,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,반칸라운지,라운지,40,2,38,0.95,20,2,40,1,none,0,true,2,반칸라운지 | 큰마당호프,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00327,10,조모임 뒤풀이,station,역 앞,7,22:33,22시대,130,any,같은 매장이면 괜찮음,difficult,현재 조건에서는 어려움,0,0,조용한룸,이자카야,30,6,24,0.8,10,6,30,2,none,0,true,2,조용한룸 | 작은잔,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00326,10,조모임 뒤풀이,food_street,먹자골목,6,22:51,22시대,132,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,42.29,1,큰마당호프,호프,54,4,50,0.9259,18,4,54,1,together_single,1,true,2,큰마당호프 | 반칸라운지,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00309,10,조모임 뒤풀이,station,역 앞,5,23:09,23시대,155,together,붙어 앉기 선호,difficult,현재 조건에서는 어려움,0,0,조용한룸,이자카야,30,0,30,1,10,0,30,0,none,0,true,2,조용한룸 | 작은잔,현재 점유 중인 테이블 때문에 요청 인원에 맞는 빈 테이블 조합이 부족합니다.
req-00318,10,친구 모임,front_gate,정문,5,23:24,23시대,122,any,같은 매장이면 괜찮음,together_likely,같이 앉기 가능성 높음,85,2,긴테이블집,한식주점,30,16,14,0.4667,10,6,30,3,together_single,1,false,0,,현재 빈 테이블 기준으로 6인 긴 테이블 1개 배정이 가능합니다.
req-00307,10,친구 모임,front_gate,정문,5,23:26,23시대,130,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,50.6,2,긴테이블집,한식주점,30,10,20,0.6667,10,6,30,2,together_single,1,false,0,,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00308,10,친구 모임,back_gate,후문,7,23:28,23시대,94,together,붙어 앉기 선호,inquiry_recommended,문의 권장,34.57,1,후문마당,고깃집,36,8,28,0.7778,12,8,36,2,together_combined,2,true,2,둥근테이블 | 골목분식포차,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00337,10,과 행사 뒤풀이,food_street,먹자골목,10,23:31,23시대,131,any,같은 매장이면 괜찮음,inquiry_recommended,문의 권장,40.31,2,큰마당호프,호프,54,14,40,0.7407,18,14,54,4,together_combined,3,true,1,반칸라운지,빈자리는 있으나 피크 시간대 점유와 테이블 결합 여유가 작아 문의가 필요합니다.
req-00330,10,친구 모임,food_street,먹자골목,2,23:49,23시대,119,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,82.6,2,반칸라운지,라운지,40,12,28,0.7,20,6,40,3,together_single,1,false,0,,현재 빈 테이블 기준으로 2인 테이블 1개 배정이 가능합니다.
req-00334,10,조모임 뒤풀이,back_gate,후문,5,23:51,23시대,119,split_ok,일부 분리 가능,inquiry_recommended,문의 권장,38.83,2,후문마당,고깃집,36,4,32,0.8889,12,4,36,1,together_combined,2,true,3,후문마당 | 둥근테이블 | 골목분식포차,입장 가능 여부는 매장에 대기/정리 시간을 문의해야 합니다.
req-00320,10,친구 모임,front_gate,정문,5,00:11(+1),24시대(0시대),139,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,86.57,2,강의끝포차,포차,34,24,10,0.2941,8,8,34,8,together_combined,2,false,0,,현재 빈 테이블 기준으로 2개 테이블 결합 배정이 가능합니다.
req-00310,10,동아리 소모임,food_street,먹자골목,7,00:16(+1),24시대(0시대),119,split_ok,일부 분리 가능,together_likely,같이 앉기 가능성 높음,87,2,반칸라운지,라운지,40,18,22,0.55,20,14,40,3,together_single,1,false,0,,현재 빈 테이블 기준으로 8인 긴 테이블 1개 배정이 가능합니다.
